Date,nom_station,Solar.radiation,Solar.Panel,Precipitation,Battery,HC.Air.temperature,HC.Relative.humidity,Dew.Point,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir,Wind.gust
2025-08-30T15:00:00Z,nabeul,578,9370,0,6813,29.95,45.7,16.9,22.9,9,1.2,178,2.9
2025-08-30T16:00:00Z,jendouba,391,7683,0,6778,22.43,83.455,17.65,4.7,2,4.1,339,8.4
2025-08-30T16:00:00Z,mahdia,397,7134,0,6880,29.4,67.31,22.7,13.4,5,2.4,66,4.2
2025-08-30T16:00:00Z,nabeul,383,9969,0,6784,29.57,42.79,15.5,23.6,9,1.2,178,2.9
2025-08-30T17:00:00Z,jendouba,152,5291,0,6759,22.43,83.455,17.65,4.7,2,3.8,348,8.7
2025-08-30T17:00:00Z,mahdia,202,7051,0,6811,28.96,69.58,22.83,12.2,4,2.1,58,3.9
2025-08-30T17:00:00Z,nabeul,247,8416,0,6818,28.54,47.6,16.2,20.4,8,1.2,178,2.9
2025-08-30T18:00:00Z,jendouba,10,642,0,6593,22.43,83.455,17.65,4.7,2,2.6,355,6.9
2025-08-30T18:00:00Z,mahdia,40,4207,0,6608,28.27,75.08,23.43,9.6,4,1.8,53,3.5
2025-08-30T18:00:00Z,nabeul,29,771,0,6559,26.76,58.35,17.8,14.6,6,1.2,178,2.9
2025-08-30T19:00:00Z,jendouba,0,0,0,6534,22.43,83.455,17.65,4.7,2,1.5,292,4
2025-08-30T19:00:00Z,mahdia,0,0,0,6466,27.61,77.04,23.21,8.5,3,1.7,44,3.9
2025-08-30T19:00:00Z,nabeul,0,0,0,6519,25.66,62.99,18,12.1,5,1.2,178,2.9
2025-08-30T20:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,2.2,322,22.2
2025-08-30T20:00:00Z,mahdia,0,0,0,6495,27.28,67.62,20.73,11.7,5,1.6,32,3.5
2025-08-30T20:00:00Z,nabeul,0,0,0,6494,24.77,65.18,17.7,10.8,5,1.2,178,2.9
2025-08-30T21:00:00Z,jendouba,0,0,0,6536,22.43,83.455,17.65,4.7,2,0.9,241,2.5
2025-08-30T21:00:00Z,mahdia,0,0,0,6495,26.98,61.41,18.92,13.7,5,1.3,32,3.3
2025-08-30T21:00:00Z,nabeul,0,0,0,6477,24.29,65.55,17.4,10.4,4,1.2,178,2.9
2025-08-30T22:00:00Z,jendouba,0,0,0,6534,22.43,83.455,17.65,4.7,2,15.1,321,32.8
2025-08-30T22:00:00Z,mahdia,0,0,0,6493,26.37,63.83,18.97,12.4,5,0.8,29,2.7
2025-08-30T23:00:00Z,jendouba,0,0,0,6531,22.43,83.455,17.65,4.7,2,32.1,322,40.2
2025-08-30T23:00:00Z,mahdia,0,0,0,6488,25.11,67.69,18.71,10.3,4,0.4,38,1.2
2025-08-31T01:00:00Z,jendouba,0,0,0,6522,22.43,83.455,17.65,4.7,2,3.6,286,31.8
2025-08-31T01:00:00Z,mahdia,0,0,0,6481,23.83,73.84,18.88,7.7,3,0.6,42,1.2
2025-08-31T01:00:00Z,nabeul,0,0,0,6457,20.3,99.62,20.2,0,0,1.2,178,2.9
2025-08-31T02:00:00Z,jendouba,0,0,0,6508,22.43,83.455,17.65,4.7,2,0.6,28,1.3
2025-08-31T02:00:00Z,mahdia,0,0,0,6470,22.66,80.68,19.15,5.3,2,0.4,41,1
2025-08-31T02:00:00Z,nabeul,0,0,0,6451,19.15,99.58,19,0,0,1.2,178,2.9
2025-08-31T03:00:00Z,jendouba,0,0,0,6505,22.43,83.455,17.65,4.7,2,0.9,24,1.4
2025-08-31T03:00:00Z,mahdia,0,0,0,6461,20.63,96.51,20.04,0.9,0,0.4,37,0.6
2025-08-31T03:00:00Z,nabeul,0,0,0,6451,19.66,99.59,19.5,0,0,1.2,178,2.9
2025-08-31T04:00:00Z,jendouba,0,0,0,6502,22.43,83.455,17.65,4.7,2,0.8,33,1.2
2025-08-31T04:00:00Z,mahdia,0,0,0,6448,20.08,99.92,20.06,0,0,0.4,41,0.5
2025-08-31T04:00:00Z,nabeul,0,0,0,6457,18.58,99.54,18.4,0,0,1.2,178,2.9
2025-08-31T05:00:00Z,jendouba,0,1040,0,6491,22.43,83.455,17.65,4.7,2,0.6,33,1.2
2025-08-31T05:00:00Z,mahdia,0,6614,0,6435,19.07,99.89,19.05,0,0,0.3,33,0.7
2025-08-31T05:00:00Z,nabeul,0,0,0,6445,17.51,99.49,17.3,0.1,0,1.2,178,2.9
2025-08-31T06:00:00Z,jendouba,85,9475,0,6810,22.43,83.455,17.65,4.7,2,0.9,34,1.3
2025-08-31T06:00:00Z,mahdia,77,10081,0,6884,19.55,99.91,19.53,0,0,0.3,0,0.5
2025-08-31T06:00:00Z,nabeul,10,6077,0,6488,17.64,99.47,17.5,0.1,0,1.2,178,2.9
2025-08-31T07:00:00Z,jendouba,288,9830,0,6810,22.43,83.455,17.65,4.7,2,4.9,223,32.7
2025-08-31T07:00:00Z,mahdia,288,10250,0,6889,24.12,73.16,18.92,8.3,4,0.3,4,0.8
2025-08-31T07:00:00Z,nabeul,236,9418,0,6778,22.25,89.92,20.2,3,1,1.2,178,2.9
2025-08-31T08:00:00Z,jendouba,494,9912,0,6804,22.43,83.455,17.65,4.7,2,5.3,5,29.3
2025-08-31T08:00:00Z,mahdia,496,10136,0,6893,28.16,56.61,18.69,16.6,6,0.4,34,1.5
2025-08-31T08:00:00Z,nabeul,512,10036,0,6787,26.22,52.25,15.5,16.3,7,1.2,178,2.9
2025-08-31T09:00:00Z,jendouba,670,10003,0,6813,22.43,83.455,17.65,4.7,2,1.1,141,3
2025-08-31T09:00:00Z,mahdia,684,10199,0,6893,29.67,43.51,15.9,23.5,9,0.7,6,2.1
2025-08-31T09:00:00Z,nabeul,705,10041,0,6781,28.99,32.77,10.8,26.9,11,1.2,178,2.9
2025-08-31T10:00:00Z,jendouba,798,9969,0,6810,22.43,83.455,17.65,4.7,2,1.2,332,2.8
2025-08-31T10:00:00Z,mahdia,832,10416,0,6893,29.97,50.16,18.44,21.1,8,1.2,75,3.2
2025-08-31T10:00:00Z,nabeul,863,10017,0,6773,30.96,22.22,6.8,34.8,14,1.2,178,2.9
2025-08-31T11:00:00Z,jendouba,887,9931,0,6810,22.43,83.455,17.65,4.7,2,1.5,176,3.3
2025-08-31T11:00:00Z,mahdia,945,10388,0,6893,29.99,48.75,18.03,21.7,8,1.8,71,3.9
2025-08-31T11:00:00Z,nabeul,963,10022,0,6773,32.29,18.78,5.5,39.2,15,1.2,178,2.9
2025-08-31T12:00:00Z,jendouba,912,9921,0,6810,22.43,83.455,17.65,4.7,2,1.8,77,5.1
2025-08-31T12:00:00Z,mahdia,976,10238,0,6884,30.2,47.64,17.86,22.5,8,1.9,91,4.1
2025-08-31T12:00:00Z,nabeul,987,9979,0,6773,33.49,17.56,5.5,42.6,16,1.2,178,2.9
2025-08-31T13:00:00Z,jendouba,866,9859,0,6798,22.43,83.455,17.65,4.7,2,1.7,56,4.1
2025-08-31T13:00:00Z,mahdia,620,7607,0,6871,30.34,44.82,17.01,23.9,9,2.1,89,3.9
2025-08-31T13:00:00Z,nabeul,932,10031,0,6770,34.37,18.53,7,44.2,16,1.2,178,2.9
2025-08-31T14:00:00Z,jendouba,752,9777,0,6804,22.43,83.455,17.65,4.7,2,1.8,83,5.3
2025-08-31T14:00:00Z,mahdia,789,8265,0,6871,30.23,42.7,16.15,24.6,9,2.2,102,4
2025-08-31T14:00:00Z,nabeul,806,10046,0,6784,33.95,22.57,9.5,41,15,1.2,178,2.9
2025-08-31T15:00:00Z,jendouba,392,9030,0,6807,22.43,83.455,17.65,4.7,2,1.6,119,4.2
2025-08-31T15:00:00Z,mahdia,621,7142,0,6884,29.64,49.58,17.97,21,8,2.3,134,4.3
2025-08-31T15:00:00Z,nabeul,635,10046,0,6776,33.12,25.6,10.8,37.6,14,1.2,178,2.9
2025-08-31T16:00:00Z,jendouba,358,7405,0,6750,22.43,83.455,17.65,4.7,2,1.1,101,3.1
2025-08-31T16:00:00Z,mahdia,418,7099,0,6847,29.15,52.19,18.34,19.3,7,2.2,146,3.7
2025-08-31T16:00:00Z,nabeul,449,9959,0,6778,31.37,29.53,11.4,32.3,12,1.2,178,2.9
2025-08-31T17:00:00Z,jendouba,147,5943,0,6704,22.43,83.455,17.65,4.7,2,1.9,31,4.6
2025-08-31T17:00:00Z,mahdia,205,7004,0,6766,28.3,58.24,19.3,16.1,6,2.1,164,4
2025-08-31T17:00:00Z,nabeul,252,8244,0,6818,30.09,30.64,10.8,29.6,12,1.2,178,2.9
2025-08-31T18:00:00Z,jendouba,18,0,0,6553,22.43,83.455,17.65,4.7,2,2,40,3.7
2025-08-31T18:00:00Z,mahdia,15,2466,0,6497,27.25,66.34,20.4,12.2,5,1.6,172,3.7
2025-08-31T18:00:00Z,nabeul,28,671,0,6565,27.87,40.81,13.2,22.2,9,1.2,178,2.9
2025-08-31T19:00:00Z,jendouba,0,0,0,6539,22.43,83.455,17.65,4.7,2,2.6,81,5.5
2025-08-31T19:00:00Z,mahdia,0,0,0,6502,26.66,72.28,21.26,9.7,4,1.4,172,3
2025-08-31T19:00:00Z,nabeul,0,0,0,6514,25.95,56.1,16.4,14.7,6,1.2,178,2.9
2025-08-31T20:00:00Z,jendouba,0,0,0,6536,22.43,83.455,17.65,4.7,2,2.4,63,5.1
2025-08-31T20:00:00Z,mahdia,0,0,0,6502,26.57,75.06,21.78,8.7,3,1.1,178,2.8
2025-08-31T20:00:00Z,nabeul,0,0,0,6488,24.94,66.94,18.3,10.4,4,1.2,178,2.9
2025-08-31T21:00:00Z,jendouba,0,0,0,6536,22.43,83.455,17.65,4.7,2,2.7,82,11.4
2025-08-31T21:00:00Z,mahdia,0,0,0,6497,26.47,77.12,22.14,7.9,3,0.8,178,2
2025-08-31T21:00:00Z,nabeul,0,0,0,6474,24.54,69.49,18.5,9.3,4,1.2,178,2.9
2025-08-31T22:00:00Z,jendouba,0,0,0,6531,22.43,83.455,17.65,4.7,2,2.1,52,4.5
2025-08-31T22:00:00Z,mahdia,0,0,0,6493,26.28,78.25,22.18,7.4,3,0.4,176,0.8
2025-08-31T23:00:00Z,jendouba,0,0,0,6525,22.43,83.455,17.65,4.7,2,1.6,85,3.8
2025-08-31T23:00:00Z,mahdia,0,0,0,6488,25.82,77.57,21.6,7.5,3,0.2,173,0.5
2025-09-01T01:00:00Z,jendouba,0,0,0,6514,22.43,83.455,17.65,4.7,2,0.5,291,1.7
2025-09-01T01:00:00Z,mahdia,0,0,0,6466,24.06,86.7,21.7,4,2,0.2,140,0.5
2025-09-01T01:00:00Z,nabeul,0,0,0,6451,25.15,71.64,19.6,9,4,1.2,178,2.9
2025-09-01T02:00:00Z,jendouba,0,0,0,6499,22.43,83.455,17.65,4.7,2,4.2,302,29.6
2025-09-01T02:00:00Z,mahdia,0,0,0,6448,23.32,95.41,22.53,1.3,1,0.3,52,0.6
2025-09-01T02:00:00Z,nabeul,0,0,0,6448,25.12,70.97,19.4,9.2,4,1.2,178,2.9
2025-09-01T03:00:00Z,jendouba,0,0,0,6496,22.43,83.455,17.65,4.7,2,28.1,250,40.2
2025-09-01T03:00:00Z,mahdia,0,0,0,6435,22.71,99.9,22.69,0,0,0.2,63,0.6
2025-09-01T03:00:00Z,nabeul,0,0,0,6442,25.02,72.62,19.7,8.6,4,1.2,178,2.9
2025-09-01T04:00:00Z,jendouba,0,0,0,6488,22.43,83.455,17.65,4.7,2,25.2,226,38.7
2025-09-01T04:00:00Z,mahdia,0,0,0,6428,23.14,99.9,23.13,0,0,0.4,163,1.2
2025-09-01T04:00:00Z,nabeul,0,0,0,6448,24.76,73.4,19.6,8.2,3,1.2,178,2.9
2025-09-01T05:00:00Z,jendouba,0,848,0,6488,22.43,83.455,17.65,4.7,2,21.1,221,31.6
2025-09-01T05:00:00Z,mahdia,0,6141,0,6430,23.8,99.89,23.78,0,0,0.3,159,0.6
2025-09-01T05:00:00Z,nabeul,0,0,0,6442,24.44,77.89,20.3,6.7,3,1.2,178,2.9
2025-09-01T06:00:00Z,jendouba,77,9125,0,6801,22.43,83.455,17.65,4.7,2,16.4,48,24.3
2025-09-01T06:00:00Z,mahdia,61,7166,0,6851,24.21,99.88,24.19,0,0,0.3,172,0.8
2025-09-01T06:00:00Z,nabeul,25,6523,0,6477,24.54,80.93,21,5.8,2,1.2,178,2.9
2025-09-01T07:00:00Z,jendouba,284,9773,0,6813,22.43,83.455,17.65,4.7,2,18.3,227,30.2
2025-09-01T07:00:00Z,mahdia,254,10337,0,6889,26.65,97.26,26.16,1,1,0.5,183,1.1
2025-09-01T07:00:00Z,nabeul,232,9303,0,6776,26.23,68.66,19.9,10.7,4,1.2,178,2.9
2025-09-01T08:00:00Z,jendouba,487,9835,0,6804,22.43,83.455,17.65,4.7,2,0.8,221,1.8
2025-09-01T08:00:00Z,mahdia,479,10309,0,6893,29.59,70.85,23.55,12.3,4,0.9,201,2.4
2025-09-01T08:00:00Z,nabeul,488,10036,0,6784,28.48,57.5,19.2,16.5,6,1.2,178,2.9
2025-09-01T09:00:00Z,jendouba,655,9883,0,6801,22.43,83.455,17.65,4.7,2,1,248,2.6
2025-09-01T09:00:00Z,mahdia,671,10278,0,6896,32.33,49.18,20.3,24.7,8,0.9,200,2.7
2025-09-01T09:00:00Z,nabeul,682,10041,0.2,6778,31.3,47.24,18.6,24.1,9,1.2,178,2.9
2025-09-01T10:00:00Z,jendouba,782,9816,0,6810,22.43,83.455,17.65,4.7,2,3.2,44,22.4
2025-09-01T10:00:00Z,mahdia,835,10108,0,6896,34.6,41.15,19.47,32.4,10,7.3,169,30.3
2025-09-01T10:00:00Z,nabeul,835,10079,0,6776,33.17,43.15,18.9,28.8,10,1.2,178,2.9
2025-09-01T11:00:00Z,jendouba,868,9231,0,6824,22.43,83.455,17.65,4.7,2,1.8,261,12.6
2025-09-01T11:00:00Z,mahdia,938,9963,0,6896,36.34,36.8,19.23,38.3,12,19.5,244,30.9
2025-09-01T11:00:00Z,nabeul,936,10051,0,6776,34.74,37.35,17.9,34.7,11,1.2,178,2.9
2025-09-01T12:00:00Z,jendouba,890,9868,0,6807,22.43,83.455,17.65,4.7,2,1.5,207,4.3
2025-09-01T12:00:00Z,mahdia,967,9360,0,6889,37.56,34.77,19.39,42.2,13,14.5,257,29.8
2025-09-01T12:00:00Z,nabeul,956,10031,0,6776,36.45,31.12,16.6,42,13,1.2,178,2.9
2025-09-01T13:00:00Z,jendouba,839,9413,0,6841,22.43,83.455,17.65,4.7,2,1.4,33,3.6
2025-09-01T13:00:00Z,mahdia,639,7126,0,6867,36.19,43.11,21.65,34.2,10,12.9,87,32.9
2025-09-01T13:00:00Z,nabeul,902,9993,0,6773,37.89,26.27,15.1,48.5,15,1.2,178,2.9
2025-09-01T14:00:00Z,jendouba,715,9423,0,6804,22.43,83.455,17.65,4.7,2,2.9,24,8.5
2025-09-01T14:00:00Z,mahdia,765,7114,0,6860,35.01,45.09,21.33,30.9,10,8.4,188,25.1
2025-09-01T14:00:00Z,nabeul,769,10036,0,6773,37.32,30.58,17,44.4,14,1.2,178,2.9
2025-09-01T15:00:00Z,jendouba,402,8963,0,6804,22.43,83.455,17.65,4.7,2,4.1,31,7.4
2025-09-01T15:00:00Z,mahdia,596,7095,0,6844,34.08,51.68,22.72,25.8,8,3.6,178,6.8
2025-09-01T15:00:00Z,nabeul,598,9969,0,6767,36.41,33.8,17.9,40.1,13,1.2,178,2.9
2025-09-01T16:00:00Z,jendouba,324,7745,0,6761,22.43,83.455,17.65,4.7,2,3.1,14,6.1
2025-09-01T16:00:00Z,mahdia,381,7055,0,6813,33.38,53.07,22.53,24.1,8,3.4,176,6.8
2025-09-01T16:00:00Z,nabeul,410,9356,0,6804,35.8,34.81,17.8,38.3,12,1.2,178,2.9
2025-09-01T17:00:00Z,jendouba,136,6106,0,6733,22.43,83.455,17.65,4.7,2,2.3,353,4
2025-09-01T17:00:00Z,mahdia,190,6984,0,6742,32,58.87,22.9,19.6,6,2.8,181,5.3
2025-09-01T17:00:00Z,nabeul,204,7980,0,6821,35.09,28.6,14.1,40.4,14,1.2,178,2.9
2025-09-01T18:00:00Z,jendouba,17,0,0,6562,22.43,83.455,17.65,4.7,2,1,297,2.9
2025-09-01T18:00:00Z,mahdia,39,1930,0,6510,29.93,70.47,23.96,12.5,4,2.2,177,4.8
2025-09-01T18:00:00Z,nabeul,27,0,0,6545,30.9,53.92,20.3,20.7,7,1.2,178,2.9
2025-09-01T19:00:00Z,jendouba,0,0,0,6534,22.43,83.455,17.65,4.7,2,0.6,281,2.3
2025-09-01T19:00:00Z,mahdia,0,0,0,6502,28.83,76.3,24.24,9.4,3,1.6,180,3.6
2025-09-01T19:00:00Z,nabeul,0,0,0,6502,28.23,87.97,25.8,4.7,2,1.2,178,2.9
2025-09-01T20:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,1,343,2.6
2025-09-01T20:00:00Z,mahdia,0,0,0,6502,28.35,78.73,24.29,8.2,3,1.1,183,2.9
2025-09-01T20:00:00Z,nabeul,0,0,0,6477,27.35,99.61,27.2,0.1,0,1.2,178,2.9
2025-09-01T21:00:00Z,jendouba,0,0,0,6531,22.43,83.455,17.65,4.7,2,0.6,347,1.9
2025-09-01T21:00:00Z,mahdia,0,0,0,6499,27.92,87.04,25.55,4.9,2,1,179,2.8
2025-09-01T21:00:00Z,nabeul,0,0,0,6457,26.9,99.58,26.7,0.1,0,1.2,178,2.9
2025-09-01T22:00:00Z,jendouba,0,0,0,6534,22.43,83.455,17.65,4.7,2,0.8,329,2.1
2025-09-01T22:00:00Z,mahdia,0,0,0,6497,27.63,99.13,27.48,0.3,0,0.9,179,2.4
2025-09-01T23:00:00Z,jendouba,0,0,0,6528,22.43,83.455,17.65,4.7,2,7.5,19,27.8
2025-09-01T23:00:00Z,mahdia,0,0,0,6493,27.24,99.9,27.23,0,0,0.6,175,1.6
2025-09-02T01:00:00Z,jendouba,0,0,0,6516,22.43,83.455,17.65,4.7,2,0.8,57,2.9
2025-09-02T01:00:00Z,mahdia,0,0,0,6481,25.57,99.86,25.55,0,0,0.2,31,0.5
2025-09-02T01:00:00Z,nabeul,0,0,0,6451,24.84,99.49,24.7,0.1,0,1.2,178,2.9
2025-09-02T02:00:00Z,jendouba,0,0,0,6508,22.43,83.455,17.65,4.7,2,0.9,339,2.2
2025-09-02T02:00:00Z,mahdia,0,0,0,6466,24.54,99.84,24.51,0,0,0.4,36,0.6
2025-09-02T02:00:00Z,nabeul,0,0,0,6454,24.95,99.53,24.8,0.1,0,1.2,178,2.9
2025-09-02T03:00:00Z,jendouba,0,0,0,6502,22.43,83.455,17.65,4.7,2,0.7,307,2.5
2025-09-02T03:00:00Z,mahdia,0,0,0,6453,24.22,99.84,24.2,0.1,0,0.5,25,1.4
2025-09-02T03:00:00Z,nabeul,0,0,0,6445,25.83,99.64,25.7,0.1,0,1.2,178,2.9
2025-09-02T04:00:00Z,jendouba,0,0,0.2,6499,22.43,83.455,17.65,4.7,2,1.4,145,4.3
2025-09-02T04:00:00Z,mahdia,0,0,0,6439,24.95,99.85,24.93,0,0,0.5,39,1.3
2025-09-02T04:00:00Z,nabeul,0,0,0,6440,25.67,99.62,25.5,0.1,0,1.2,178,2.9
2025-09-02T05:00:00Z,jendouba,0,0,0,6491,22.43,83.455,17.65,4.7,2,1.5,250,3.6
2025-09-02T05:00:00Z,mahdia,0,5397,0,6435,24.73,99.84,24.7,0,0,0.4,19,0.9
2025-09-02T05:00:00Z,nabeul,0,0,0,6442,25.22,99.59,25.1,0.1,0,1.2,178,2.9
2025-09-02T06:00:00Z,jendouba,7,1212,0,6491,22.43,83.455,17.65,4.7,2,0.8,169,2.4
2025-09-02T06:00:00Z,mahdia,47,7071,0,6766,25.41,99.85,25.38,0,0,0.7,15,2.5
2025-09-02T06:00:00Z,nabeul,59,6719,0,6525,25.96,99.64,25.9,0.1,0,1.2,178,2.9
2025-09-02T07:00:00Z,jendouba,34,6729,0,6536,22.43,83.455,17.65,4.7,2,1.8,282,5.1
2025-09-02T07:00:00Z,mahdia,244,10353,0,6889,27.99,99.91,27.98,0,0,1.3,4,3.4
2025-09-02T07:00:00Z,nabeul,172,7937,0,6747,27.14,91.43,25.5,3.1,1,1.2,178,2.9
2025-09-02T08:00:00Z,jendouba,222,7069,0,6784,22.43,83.455,17.65,4.7,2,1.3,331,4.4
2025-09-02T08:00:00Z,mahdia,442,10554,0,6889,29.14,87.65,26.87,5,2,1.6,50,3.9
2025-09-02T08:00:00Z,nabeul,301,9130,0,6804,28.16,71.02,22.3,11,4,1.2,178,2.9
2025-09-02T09:00:00Z,jendouba,400,9801,0,6804,22.43,83.455,17.65,4.7,2,1.4,139,3.7
2025-09-02T09:00:00Z,mahdia,650,10380,0,6893,30.04,80.97,26.35,8.2,3,1.7,26,3.5
2025-09-02T09:00:00Z,nabeul,130,9087,0,6810,28.08,70.31,22.1,11.3,4,1.2,178,2.9
2025-09-02T10:00:00Z,jendouba,626,9849,0,6807,22.43,83.455,17.65,4.7,2,1.8,145,4.2
2025-09-02T10:00:00Z,mahdia,628,10467,0,6893,30.28,67.67,23.62,14,5,2.2,129,4.6
2025-09-02T10:00:00Z,nabeul,362,9974,0,6784,28.76,65.41,21.5,13.6,5,1.2,178,2.9
2025-09-02T11:00:00Z,jendouba,680,9125,0,6801,22.43,83.455,17.65,4.7,2,1.4,231,3.7
2025-09-02T11:00:00Z,mahdia,674,10250,0,6893,30.75,65.8,23.61,15.1,5,2.3,133,4.6
2025-09-02T11:00:00Z,nabeul,580,10055,0,6781,29.27,56.35,19.6,17.7,7,1.2,178,2.9
2025-09-02T12:00:00Z,jendouba,389,10003,0,6813,22.43,83.455,17.65,4.7,2,1.5,334,4.5
2025-09-02T12:00:00Z,mahdia,479,9896,0,6887,30.4,73.74,25.15,11.5,4,2.2,161,5
2025-09-02T12:00:00Z,nabeul,568,9250,0,6827,29.94,51.91,18.9,20.3,7,1.2,178,2.9
2025-09-02T13:00:00Z,jendouba,575,9988,0,6813,22.43,83.455,17.65,4.7,2,3.1,349,6.4
2025-09-02T13:00:00Z,mahdia,423,10175,0,6887,30.33,78.02,26.07,9.5,3,2,140,4.9
2025-09-02T13:00:00Z,nabeul,651,10089,0,6778,30.38,47.75,18,22.6,8,1.2,178,2.9
2025-09-02T14:00:00Z,jendouba,608,9854,0,6807,22.43,83.455,17.65,4.7,2,3.3,349,7.4
2025-09-02T14:00:00Z,mahdia,515,9175,0,6882,30.47,72.12,24.87,12.1,4,1.3,85,3
2025-09-02T14:00:00Z,nabeul,619,10103,0,6778,31.24,44,17.4,25.5,9,1.2,178,2.9
2025-09-02T15:00:00Z,jendouba,393,9475,0,6804,22.43,83.455,17.65,4.7,2,3.6,358,7.8
2025-09-02T15:00:00Z,mahdia,348,8584,0,6882,30.27,72.8,24.85,11.7,4,1.3,43,3.2
2025-09-02T15:00:00Z,nabeul,592,10046,0,6784,29.87,55.87,20,18.5,7,1.2,178,2.9
2025-09-02T16:00:00Z,jendouba,277,8967,0,6813,22.43,83.455,17.65,4.7,2,3.6,352,6.9
2025-09-02T16:00:00Z,mahdia,288,7142,0,6887,30.3,73.01,24.91,11.7,4,1.6,33,3.6
2025-09-02T16:00:00Z,nabeul,314,9993,0,6784,28.58,59.59,19.9,15.7,6,1.2,178,2.9
2025-09-02T17:00:00Z,jendouba,110,8344,0,6798,22.43,83.455,17.65,4.7,2,2.7,349,5.6
2025-09-02T17:00:00Z,mahdia,161,6988,0,6766,29.24,75.29,24.41,10,4,2,36,4.6
2025-09-02T17:00:00Z,nabeul,137,6786,0,6824,27.29,62.98,19.6,13.4,5,1.2,178,2.9
2025-09-02T18:00:00Z,jendouba,18,0,0,6593,22.43,83.455,17.65,4.7,2,2,257,5.2
2025-09-02T18:00:00Z,mahdia,11,1831,0,6486,28.25,76,23.6,9.2,3,1.9,33,4.4
2025-09-02T18:00:00Z,nabeul,30,0,0,6568,26.04,67.04,19.4,11,4,1.2,178,2.9
2025-09-02T19:00:00Z,jendouba,0,0,0,6551,22.43,83.455,17.65,4.7,2,0.7,352,2.2
2025-09-02T19:00:00Z,mahdia,0,0,0,6502,27.78,77.05,23.38,8.6,3,1.8,36,4
2025-09-02T19:00:00Z,nabeul,0,0,0,6528,25.45,64.83,18.3,11.4,5,1.2,178,2.9
2025-09-02T20:00:00Z,jendouba,0,0,0,6545,22.43,83.455,17.65,4.7,2,0.7,228,1.8
2025-09-02T20:00:00Z,mahdia,0,0,0,6502,27.32,82.66,24.1,6.3,2,1.6,20,3.5
2025-09-02T20:00:00Z,nabeul,0,0,0,6502,25.19,61.37,17.2,12.3,5,1.2,178,2.9
2025-09-02T21:00:00Z,jendouba,0,0,0,6548,22.43,83.455,17.65,4.7,2,0.7,262,1.9
2025-09-02T21:00:00Z,mahdia,0,0,0,6499,26.79,90.81,25.16,3.2,1,1.3,6,3.3
2025-09-02T21:00:00Z,nabeul,0,0,0,6488,24.98,60.77,16.8,12.3,5,1.2,178,2.9
2025-09-02T22:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,0.4,237,1.3
2025-09-02T22:00:00Z,mahdia,0,0,0,6495,26.48,77.15,22.12,7.9,3,1.2,10,2.7
2025-09-02T23:00:00Z,jendouba,0,0,0,6539,22.43,83.455,17.65,4.7,2,0.4,298,1.3
2025-09-02T23:00:00Z,mahdia,0,0,0,6488,26.03,69.6,20.04,10.2,4,1,1,2.6
2025-09-03T01:00:00Z,jendouba,0,0,0,6522,22.43,83.455,17.65,4.7,2,1.7,293,15
2025-09-03T01:00:00Z,mahdia,0,0,0,6481,25.14,69.16,19.08,9.9,4,1,11,2.6
2025-09-03T01:00:00Z,nabeul,0,0,0,6457,23.01,66.17,16.3,9.4,4,1.2,178,2.9
2025-09-03T02:00:00Z,jendouba,0,0,0,6516,22.43,83.455,17.65,4.7,2,1.4,270,9.6
2025-09-03T02:00:00Z,mahdia,0,0,0,6468,24.76,73.93,19.8,8.1,3,0.9,7,1.9
2025-09-03T02:00:00Z,nabeul,0,0,0,6457,22.77,66.16,16,9.3,4,1.2,178,2.9
2025-09-03T03:00:00Z,jendouba,0,0,0,6514,22.43,83.455,17.65,4.7,2,5.8,308,8.8
2025-09-03T03:00:00Z,mahdia,0,0,0,6457,24.59,74.93,19.84,7.7,3,0.9,358,2.4
2025-09-03T03:00:00Z,nabeul,0,0,0,6457,22.12,66.73,15.6,8.8,4,1.2,178,2.9
2025-09-03T04:00:00Z,jendouba,0,0,0,6499,22.43,83.455,17.65,4.7,2,5.4,315,12.5
2025-09-03T04:00:00Z,mahdia,0,0,0,6446,24.6,72.51,19.33,8.5,4,0.9,3,2.2
2025-09-03T04:00:00Z,nabeul,0,0,0,6454,20.39,85.35,17.7,3.5,2,1.2,178,2.9
2025-09-03T05:00:00Z,jendouba,0,0,0,6496,22.43,83.455,17.65,4.7,2,10.2,266,29.6
2025-09-03T05:00:00Z,mahdia,0,6157,0,6433,24.44,73.85,19.47,8,3,0.9,0,2.1
2025-09-03T05:00:00Z,nabeul,0,0,0,6451,19.64,99.67,19.5,0,0,1.2,178,2.9
2025-09-03T06:00:00Z,jendouba,58,7017,0,6747,22.43,83.455,17.65,4.7,2,5.9,113,21.8
2025-09-03T06:00:00Z,mahdia,48,7071,0,6766,24.59,73.88,19.62,8.1,3,0.9,355,2.3
2025-09-03T06:00:00Z,nabeul,11,4102,0,6454,19.57,99.65,19.5,0,0,1.2,178,2.9
2025-09-03T07:00:00Z,jendouba,273,9768,0.4,6810,22.43,83.455,17.65,4.7,2,16,284,34.7
