Date,nom_station,Precipitation,Solar.Panel,Solar.radiation,Wind.gust,Dew.Point,HC.Relative.humidity,HC.Air.temperature,Battery,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir,HC.Serial.Number,Sunshine.duration,U.sonic..wind.hardware.version,U.sonic..wind.firmware.version,U.sonic..wind.identifier.LSB,U.sonic..wind.identifier.middle,U.sonic..wind.identifier.MSB,EAG.Soil.moisture,Volumetric.Ionic.Content,Soil.temperature,KZ.Solar.radiation,Air.pressure,Drybulb.temperature
2024-12-14T11:00:00Z,kef,0.2,10319,546,5.1,9.75,62.26,18.316666666666666,6878,7.1,4,3.3,273,20734861,60,300,145,540292675,1261522965,2687065,52.18,2309.27,15.6,NA,NA,NA
2024-12-14T12:00:00Z,kef,0,10305,491,5.1,8.6,53.486666666666665,18.726666666666667,6875,9.65,5.333333333333333,3.4000000000000004,267,20734861,60,300,145,540292675,1261522965,2687065,52.17,2304.3273,15.6,NA,NA,NA
2024-12-14T13:00:00Z,kef,0,10242,391,5.5,10.55,62.53333333333333,18.603333333333335,6870,7.4,4.333333333333333,3.7,268,20734861,60,300,145,540292675,1261522965,2687065,52.17,2300.641,15.6,NA,NA,NA
2024-12-14T14:00:00Z,kef,0,9979,227,6,11.9,71.98666666666666,17.636666666666667,6870,5.050000000000001,3,4.050000000000001,250,20734861,60,300,145,540292675,1261522965,2687065,52.18,2296.1659,15.6,NA,NA,NA
2024-12-14T15:00:00Z,kef,0,2593,84,5.2,12.35,77.99666666666667,16.456666666666667,6824,3.6999999999999997,2.3333333333333335,3.3,250,20734861,15,300,145,540292675,1261522965,2687065,52.18,2292.1201,15.566666666666666,NA,NA,NA
2024-12-14T16:00:00Z,kef,0,0,0,3.4,12.95,85.76,15.43,6647,2.25,1.3333333333333333,2.05,243,20734861,0,300,145,540292675,1261522965,2687065,52.19,2290.9093,15.566666666666666,NA,NA,NA
2024-12-14T17:00:00Z,kef,0,0,0,3.1,12.5,88.55333333333333,14.7,6588,1.7000000000000002,1,2,239,20734861,0,300,145,540292675,1261522965,2687065,52.2,2289.295,15.533333333333333,NA,NA,NA
2024-12-14T18:00:00Z,kef,0,0,0,4.2,11.95,86.17333333333333,14.42,6576,2.15,1,2.1500000000000004,259,20734861,0,300,145,540292675,1261522965,2687065,52.2,2290.5078,15.533333333333333,NA,NA,NA
2024-12-14T19:00:00Z,kef,0,0,0,2.8,12.1,88.62333333333333,14.076666666666666,6568,1.5,1,1.5,202,20734861,0,300,145,540292675,1261522965,2687065,52.19,2291.7165,15.5,NA,NA,NA
2024-12-14T20:00:00Z,kef,0,0,0,1.6,12.15,90.72,13.776666666666667,6571,1.25,1,0.85,168,20734861,0,300,145,540292675,1261522965,2687065,52.2,2294.138,15.466666666666667,NA,NA,NA
2024-12-14T21:00:00Z,kef,0,0,0,1.5,12.149999999999999,92.39333333333333,13.473333333333334,6565,1.05,1,0.85,208,20734861,0,300,145,540292675,1261522965,2687065,52.19,2294.138,15.5,NA,NA,NA
2024-12-14T22:00:00Z,kef,0,0,0,2.4,11.9,93.28666666666666,13.156666666666666,6556,0.9,0.6666666666666666,1.05,164,20734861,0,300,145,540292675,1261522965,2687065,52.2,2294.138,15.466666666666667,NA,NA,NA
2024-12-14T23:00:00Z,kef,0,0,0,3,11.95,92.40666666666667,13.343333333333334,6553,0.9500000000000001,0.6666666666666666,1.3,213,20734861,0,300,145,540292675,1261522965,2687065,52.18,2294.138,15.5,NA,NA,NA
2024-12-15T00:00:00Z,kef,0,0,0,2.9,11.75,89.65666666666667,13.55,6553,1.5,1,1.85,228,20734861,0,300,145,540292675,1261522965,2687065,52.2,2292.5237,15.5,NA,NA,NA
2024-12-15T01:00:00Z,kef,0,0,0,4,11.3,87.19,13.543333333333333,6551,1.85,1,2.15,238,20734861,0,300,145,540292675,1261522965,2687065,52.19,2292.5237,15.5,NA,NA,NA
2024-12-15T02:00:00Z,kef,4,0,0,4.4,11.85,93.36,13.106666666666667,6536,0.55,0.3333333333333333,2.45,243,20734861,0,300,145,540292675,1261522965,2687065,52.19,2434.7975,15.5,NA,NA,NA
2024-12-15T03:00:00Z,kef,1,0,0,5.3,11.9,96.12,12.623333333333333,6525,0.45,0,2.7,207,20734861,0,300,145,540292675,1261522965,2687065,52.2,2471.8246,15.466666666666667,NA,NA,NA
2024-12-15T04:00:00Z,kef,2,0,0,4.6,11.600000000000001,95.44,12.603333333333333,6516,0.4,0.3333333333333333,2.25,217,20734861,0,300,145,540292675,1261522965,2687065,52.2,2453.6932,15.5,NA,NA,NA
2024-12-15T05:00:00Z,kef,0.6,0,0,2.4,11.35,98.08666666666666,11.81,6502,0.1,0,1.1,248,20734861,0,300,145,540292675,1261522965,2687065,52.19,2473.9669,15.5,NA,NA,NA
2024-12-15T06:00:00Z,kef,1.6,3278,0,3.4,11.4,99.27333333333333,11.61,6494,0.05,0,1.65,212,20734861,0,300,145,540292675,1261522965,2687065,52.19,2485.4703,15.466666666666667,NA,NA,NA
2024-12-15T07:00:00Z,kef,0,6839,29,2.1,11.45,97.84666666666666,11.89,6616,0.2,0,1.15,264,20734861,0,300,145,540292675,1261522965,2687065,52.19,2410.3562,15.5,NA,NA,NA
2024-12-15T08:00:00Z,kef,0,10218,310,2.5,11.7,91.07333333333334,13.36,6872,0.75,1,1.25,209,20734861,55,300,145,540292675,1261522965,2687065,52.19,2372.6899,15.5,NA,NA,NA
2024-12-15T09:00:00Z,kef,1.2,7084,148,7.5,10.45,84.15666666666667,13.5,6841,1.7000000000000002,1.6666666666666667,3.85,249,20734861,20,300,145,540292675,1261522965,2687065,52.19,2420.1834,15.533333333333333,NA,NA,NA
2024-12-15T10:00:00Z,kef,0.2,9797,522,5.7,10.15,82.03666666666666,13.479999999999999,6867,2.0999999999999996,2,2.5,274,20734861,55,300,145,540292675,1261522965,2687065,52.19,2384.8666,15.5,NA,NA,NA
2024-12-15T11:00:00Z,kef,1.6,7069,52,7.8,10.149999999999999,91.97,12.156666666666666,6830,0.8500000000000001,0.6666666666666666,2.95,168,20734861,5,300,145,540292675,1261522965,2687065,52.19,2450.9548,15.533333333333333,NA,NA,NA
2024-12-15T12:00:00Z,kef,2.2,10098,169,3.9,11.5,91.66666666666667,13.016666666666666,6872,0.8500000000000001,0.6666666666666666,2.3,252,20734861,30,300,145,540292675,1261522965,2687065,52.19,2436.1458,15.5,NA,NA,NA
2024-12-15T13:00:00Z,kef,0.2,9993,197,6.8,10.75,85.21666666666667,13.813333333333334,6870,1.8499999999999999,1.3333333333333333,3.8,266,20734861,40,300,145,540292675,1261522965,2687065,52.19,2391.6248,15.533333333333333,NA,NA,NA
2024-12-15T14:00:00Z,kef,0,9825,235,5.2,9.8,78.52666666666667,13.75,6867,3.05,2,3.5,286,20734861,55,300,145,540292675,1261522965,2687065,52.2,2363.8372,15.466666666666667,NA,NA,NA
2024-12-15T15:00:00Z,kef,0,2621,60,5.7,8.95,73.62333333333333,13.903333333333332,6787,3.8499999999999996,2.6666666666666665,3.3,286,20734861,15,300,145,540292675,1261522965,2687065,52.19,2350.0338,15.5,NA,NA,NA
2024-12-15T16:00:00Z,kef,0,0,0,5.6,7.449999999999999,70.44666666666667,13.33,6639,4,3,2.9000000000000004,277,20734861,0,300,145,540292675,1261522965,2687065,52.2,2344.3845,15.533333333333333,NA,NA,NA
2024-12-15T17:00:00Z,kef,0,0,0,5.5,7.1,70.28999999999999,12.863333333333333,6602,4.050000000000001,2.6666666666666665,2.8,299,20734861,0,300,145,540292675,1261522965,2687065,52.2,2340.928,15.533333333333333,NA,NA,NA
2024-12-15T18:00:00Z,kef,0,0,0,6.2,6.3,65.13333333333334,13.093333333333334,6588,4.9,3.3333333333333335,3.7,287,20734861,0,300,145,540292675,1261522965,2687065,52.21,2337.9153,15.5,NA,NA,NA
2024-12-15T19:00:00Z,kef,1.2,0,0,7.4,7.95,79.24333333333334,12.283333333333333,6582,2.05,2,4.3,302,20734861,0,300,145,540292675,1261522965,2687065,52.22,2448.3065,15.5,NA,NA,NA
2024-12-15T20:00:00Z,kef,0,0,0,4.3,8.399999999999999,77.28999999999999,12.43,6565,3.05,2,2.2,298,20734861,0,300,145,540292675,1261522965,2687065,52.2,2427.4398,15.533333333333333,NA,NA,NA
2024-12-15T21:00:00Z,kef,0,0,0,2.9,8.600000000000001,78.86666666666666,12.466666666666667,6559,2.65,2,1.25,291,20734861,0,300,145,540292675,1261522965,2687065,52.2,2377.5773,15.5,NA,NA,NA
2024-12-15T22:00:00Z,kef,0,0,0,5.7,9.5,79.41,13.02,6556,3,2,3.4,285,20734861,0,300,145,540292675,1261522965,2687065,52.2,2370.806,15.5,NA,NA,NA
2025-07-26T00:00:00Z,jendouba,0,0,0,16.8,NA,NA,NA,6528,NA,NA,3.6,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T00:00:00Z,mahdia (2),0,0,NA,2.9,19.2,55.97,29.03,6536,17.6,7,0.9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.471,NA
2025-07-26T00:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T00:00:00Z,mahdia,NA,0,0,4.3,22.2,66.61,29.13,6486,13.5,5,1.9,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T00:00:00Z,nabeul (2),0,0,NA,0.3,18.6,59.94,27.15,6428,14.3,6,0.1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-26T00:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T00:00:00Z,nabeul,0,0,0,NA,17.8,59.02,26.51,6465,14.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.02,NA
2025-07-26T01:00:00Z,jendouba,0,0,0,2.7,NA,NA,NA,6514,NA,NA,0.9,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T01:00:00Z,mahdia (2),0,0,NA,2,18.4,55.86,28.1,6539,16.7,6,0.7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1011.895,NA
2025-07-26T01:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T01:00:00Z,mahdia,NA,0,0,3.3,20.61,63.63,28.17,6481,13.9,5,1.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T01:00:00Z,nabeul (2),0,0,NA,0.6,17.9,56.71,27.34,6425,15.7,6,0.2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-26T01:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T01:00:00Z,nabeul,0,0,0,NA,18.6,65.89,25.51,6459,11.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.58,NA
2025-07-26T02:00:00Z,jendouba,0,0,0,4,NA,NA,NA,6505,NA,NA,1.8,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T02:00:00Z,mahdia (2),0,0,NA,1.5,19.2,58.69,28.14,6531,15.7,6,0.4,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1012.301,NA
2025-07-26T02:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T02:00:00Z,mahdia,NA,0,0,2.9,21.47,67.32,28.1,6475,12.4,5,1,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T02:00:00Z,nabeul (2),0,0,NA,0.8,17.6,56.82,27.02,6425,15.4,6,0.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-26T02:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T02:00:00Z,nabeul,0,0,0,NA,17.6,61.85,25.57,6459,12.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.834,NA
2025-07-26T03:00:00Z,jendouba,0,0,0,3.2,NA,NA,NA,6499,NA,NA,1.4,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T03:00:00Z,mahdia (2),0,0,NA,0.9,19.3,59.53,27.95,6528,15.2,6,0.2,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1011.883,NA
2025-07-26T03:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T03:00:00Z,mahdia,NA,0,0,1.6,21.5,68.31,27.88,6470,11.9,4,0.7,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T03:00:00Z,nabeul (2),0,0,NA,0.6,20.3,70.09,26.2,6425,10.1,4,0.3,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-26T03:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T03:00:00Z,nabeul,0,0,0,NA,17.7,59.8,26.21,6454,13.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.689,NA
2025-07-26T04:00:00Z,jendouba,0,0,0,16.5,NA,NA,NA,6502,NA,NA,3.1,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T04:00:00Z,mahdia (2),0,0,NA,1.1,19.7,62.37,27.62,6528,13.9,5,0.3,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1011.623,NA
2025-07-26T04:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T04:00:00Z,mahdia,NA,0,0,1.8,21.92,71.94,27.44,6466,10.3,4,0.6,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T04:00:00Z,nabeul (2),0,0,NA,0.3,20.3,71.5,25.93,6414,9.5,4,0.2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-26T04:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T04:00:00Z,nabeul,0,0,0,NA,20.1,71.48,25.7,6454,9.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.689,NA
2025-07-26T05:00:00Z,jendouba,0,3173,2,20.3,NA,NA,NA,6505,NA,NA,3.7,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T05:00:00Z,mahdia (2),0,2511,NA,1.3,20.7,67.29,27.41,6528,11.9,5,0.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1011.092,NA
2025-07-26T05:00:00Z,mahdia (3),NA,6724,NA,NA,NA,NA,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T05:00:00Z,mahdia,NA,6677,2,2.2,22.81,76.56,27.3,6470,8.5,3,0.7,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T05:00:00Z,nabeul (2),0,977,NA,0.5,20.7,75.79,25.35,6425,7.8,3,0.2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2025-07-26T05:00:00Z,nabeul (3),NA,6697,NA,NA,NA,NA,NA,6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T05:00:00Z,nabeul,0,972,0,NA,20.4,74.35,25.34,6454,8.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.121,NA
2025-07-26T06:00:00Z,jendouba,0,6993,89,1.2,NA,NA,NA,6710,NA,NA,0.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T06:00:00Z,mahdia (2),0,6566,NA,1.9,21,67.18,27.69,6582,12.1,5,0.7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1011.266,NA
2025-07-26T06:00:00Z,mahdia (3),NA,6839,NA,NA,NA,NA,NA,6577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T06:00:00Z,mahdia,NA,6787,45,2.9,23.59,78.19,27.76,6537,8.1,3,1.2,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T06:00:00Z,nabeul (2),0,4428,NA,0.8,21.1,78.6,25.22,6431,6.8,3,0.2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
2025-07-26T06:00:00Z,nabeul (3),NA,6858,NA,NA,NA,NA,NA,6608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T06:00:00Z,nabeul,0,6183,41,NA,19.5,70.05,25.39,6499,9.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.027,NA
2025-07-26T07:00:00Z,jendouba,0,9523,245,2.6,NA,NA,NA,6804,NA,NA,1,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T07:00:00Z,mahdia (2),0,6925,NA,2.6,20.3,65.51,27.42,6736,12.5,5,0.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1012.362,NA
2025-07-26T07:00:00Z,mahdia (3),NA,7047,NA,NA,NA,NA,NA,6751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T07:00:00Z,mahdia,NA,6957,98,3.4,22.65,74.51,27.59,6680,9.4,4,1.5,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T07:00:00Z,nabeul (2),0,6743,NA,0.5,20.6,73.84,25.65,6468,8.6,3,0.3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA
2025-07-26T07:00:00Z,nabeul (3),NA,7087,NA,NA,NA,NA,NA,6818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T07:00:00Z,nabeul,0,6911,196,NA,19.4,68.31,25.79,6713,10.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.46,NA
2025-07-26T08:00:00Z,jendouba,0,9782,369,3.3,NA,NA,NA,6804,NA,NA,1.7,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T08:00:00Z,mahdia (2),0,9519,NA,2.4,19.4,59.37,28.2,6821,15.5,6,0.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,1012.88,NA
2025-07-26T08:00:00Z,mahdia (3),NA,9781,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T08:00:00Z,mahdia,NA,7130,371,4.2,22,68.01,28.53,6838,12.5,5,1.7,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T08:00:00Z,nabeul (2),0,6782,NA,0.8,18.5,61.92,26.44,6494,13.1,5,0.3,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
2025-07-26T08:00:00Z,nabeul (3),NA,10219,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T08:00:00Z,nabeul,0,9993,442,NA,19.2,63.19,26.86,6781,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.476,NA
2025-07-26T09:00:00Z,jendouba,0,9892,515,5.3,NA,NA,NA,6807,NA,NA,2.1,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T09:00:00Z,mahdia (2),0,9936,NA,2.5,18.5,53.71,28.95,6821,18.4,7,0.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,1013.19,NA
2025-07-26T09:00:00Z,mahdia (3),NA,10317,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T09:00:00Z,mahdia,NA,9904,532,4.1,20.87,59.67,29.54,6884,16.7,6,2.1,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T09:00:00Z,nabeul (2),0,6839,NA,0.6,17.7,55.45,27.46,6531,16.3,6,0.3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA
2025-07-26T09:00:00Z,nabeul (3),NA,10294,NA,NA,NA,NA,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T09:00:00Z,nabeul,0,10041,664,NA,18.1,55.57,27.85,6776,16.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.612,NA
2025-07-26T10:00:00Z,jendouba,0,10012,795,7.3,NA,NA,NA,6807,NA,NA,2.6,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T10:00:00Z,mahdia (2),0,10003,NA,2,18.8,51.54,29.98,6821,20.5,7,0.7,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689,1013.455,NA
2025-07-26T10:00:00Z,mahdia (3),NA,10325,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T10:00:00Z,mahdia,NA,10349,774,4,21.2,57.15,30.66,6891,18.9,7,1.9,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T10:00:00Z,nabeul (2),0,6954,NA,0.8,16.6,48.88,28.49,6619,19.9,8,0.4,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA
2025-07-26T10:00:00Z,nabeul (3),NA,10286,NA,NA,NA,NA,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T10:00:00Z,nabeul,0,10084,820,NA,17.3,49.95,28.83,6781,19.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.01,NA
2025-07-26T11:00:00Z,jendouba,0,9902,758,6.2,NA,NA,NA,6807,NA,NA,2.7,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T11:00:00Z,mahdia (2),0,10022,NA,2.4,18.4,48.07,30.73,6824,22.9,8,0.8,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,1013.699,NA
2025-07-26T11:00:00Z,mahdia (3),NA,10120,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T11:00:00Z,mahdia,NA,10313,898,4.1,20.89,52.39,31.85,6893,22.5,8,1.8,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T11:00:00Z,nabeul (2),0,9226,NA,0.9,15.5,39.9,30.75,6727,26.7,10,0.5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA
2025-07-26T11:00:00Z,nabeul (3),NA,10238,NA,NA,NA,NA,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T11:00:00Z,nabeul,0,10094,927,NA,16.2,43.95,29.9,6778,23.6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.216,NA
2025-07-26T12:00:00Z,jendouba,0,9998,579,9.4,NA,NA,NA,6810,NA,NA,3.3,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T12:00:00Z,mahdia (2),0,10027,NA,1.9,17.8,44.64,31.3,6818,25.2,9,0.8,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,1013.927,NA
2025-07-26T12:00:00Z,mahdia (3),NA,10325,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T12:00:00Z,mahdia,NA,10388,952,4.4,20.34,49.13,32.38,6896,24.7,8,2.1,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T12:00:00Z,nabeul (2),0,9030,NA,0.8,15.2,30.68,35.11,6722,39.2,13,0.4,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,NA,NA
2025-07-26T12:00:00Z,nabeul (3),NA,10278,NA,NA,NA,NA,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T12:00:00Z,nabeul,0,10094,956,NA,14.5,38.2,30.32,6778,26.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.14,NA
2025-07-26T13:00:00Z,jendouba,0,9950,907,8.1,NA,NA,NA,6810,NA,NA,4,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T13:00:00Z,mahdia (2),0,10017,NA,2,16.9,41.16,31.74,6815,27.5,10,0.9,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,1013.751,NA
2025-07-26T13:00:00Z,mahdia (3),NA,10286,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T13:00:00Z,mahdia,NA,10286,847,4.1,19.47,45.28,32.87,6896,27.3,9,1.9,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T13:00:00Z,nabeul (2),0,6993,NA,0.8,12.5,28.98,32.93,6656,35.6,13,0.3,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA
2025-07-26T13:00:00Z,nabeul (3),NA,10254,NA,NA,NA,NA,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-26T13:00:00Z,nabeul,0,10084,913,NA,14.8,37.87,30.86,6770,27.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.15,NA
2025-07-26T14:00:00Z,jendouba,0,9820,810,7.3,NA,NA,NA,6804,NA,NA,3.1,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
